region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,cap_recovery_years,wacc_real,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr,WACC,Capital_Recovery_Period,Lifetime,Min_Retired_Cap_MW,Min_Retired_Energy_Cap_MW,Min_Retired_Charge_Cap_MW
SPPS,SPPS_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,0,53,1,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,2000.0,0,-1.0,-1,0,0,0,0,0,7.0e6,309122,145960,0.0,0,0,2.84,0.0,0,0,285,0.0,10.44,0.0,0.0,west_south_central_uranium,0.5,0,1.0,1.0,0.0,0,0,0.041666667,0.083333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0,0,0,0,0,0,0.0,0.0,0.968,40,0.033,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
SPPS,SPPS_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,0,54,1,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,100.0,0,-1.0,-1,0,0,0,0,0,872255.496,46417,21000,0.0,0,0,5.0,0.0,0,0,137,0.0,9.72,0.0,0.0,hydrogen,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,10,42220,0,0,0,0,0.0,0.0,0.921,30,0.036,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
SPPS,SPPS_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,0,55,1,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,500.0,0,-1.0,-1,0,0,0,0,0,1.01e6,53647,28000,0.0,0,0,2.0,0.0,0,0,106,0.0,6.36,0.0,0.0,hydrogen,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,10,42220,0,0,0,0,0.0,0.0,0.921,30,0.036,0.0,0,0,0,0,0,0,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
SPPS,SPPS_landbasedwind_class3_moderate_0,LandbasedWind_Class3_Moderate_,0,56,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,144727.0,-1,0,0,0,0,0,1.06e6,68864,39760,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,18946.287,370445.852,0.955,30,0.027,0.491499662,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
SPPS,SPPS_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate_,1,57,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,53352.8,-1,0,0,0,0,0,1.06e6,71517,39760,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,21599.493,422322.469,0.955,30,0.027,0.438729584,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
SPPS,SPPS_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate_,2,58,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,3972.4,-1,0,0,0,0,0,1.06e6,69580,39760,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,19662.795,384455.323,0.955,30,0.027,0.341448963,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
SPPS,SPPS_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate_,3,59,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,5045.6,-1,0,0,0,0,0,1.06e6,80299,39760,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,30381.264,594027.387,0.955,30,0.027,0.401153773,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
SPPS,SPPS_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate_,4,60,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,207.3,-1,0,0,0,0,0,1.06e6,75137,39760,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,25219.415,493100.708,0.955,30,0.027,0.265809298,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
SPPS,SPPS_landbasedwind_class3_moderate_5,LandbasedWind_Class3_Moderate_,5,61,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,144.7,-1,0,0,0,0,0,1.06e6,74265,39760,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,24347.342,476049.562,0.955,30,0.027,0.235320851,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
SPPS,SPPS_utilitypv_class1_moderate_0,UtilityPV_Class1_Moderate_,0,62,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,293745.4,-1,0,0,0,0,0,845463.422,51588,16395,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,13878.504,271358.407,0.949,30,0.024,0.277351171,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
SPPS,SPPS_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,1,63,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,225639.1,-1,0,0,0,0,0,845463.422,46678,16395,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,8968.491,175355.74,0.949,30,0.024,0.266540289,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
SPPS,SPPS_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2,64,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,223168.8,-1,0,0,0,0,0,845463.422,55361,16395,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,17651.88,345137.057,0.949,30,0.024,0.26756084,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
SPPS,SPPS_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,3,65,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,296086.6,-1,0,0,0,0,0,845463.422,58807,16395,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,21097.661,412510.435,0.949,30,0.024,0.279732734,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
SPPS,SPPS_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,4,66,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,410122.1,-1,0,0,0,0,0,845463.422,64066,16395,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,26356.511,515333.69,0.949,30,0.024,0.276112497,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
SPPS,SPPS_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,5,67,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,109093.8,-1,0,0,0,0,0,845463.422,62471,16395,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,24761.998,484157.109,0.949,30,0.024,0.261554897,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.017,20,20,0,0,0
TRE,TRE_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,0,68,2,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,500.0,0,-1.0,-1,0,0,0,0,0,2.32e6,125171,67475,0.0,0,0,10.11,0.0,0,0,106,0.0,7.16,0.0,0.0,west_south_central_naturalgas_ccs90,0.6,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.9,27,1469.015,17226.965,12.011,0.342,4.107,0.64,0.64,6,6,20,86660,0,0,0,0,0.0,0.0,0.938,30,0.036,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
TRE,TRE_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,0,69,2,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,500.0,0,-1.0,-1,0,0,0,0,0,921903.184,47354,28000,0.0,0,0,2.0,0.0,0,0,106,2.0,6.36,0.0,0.0,west_south_central_naturalgas,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,10,43330,0,0,0,0,0.0,0.0,0.889,30,0.036,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
TRE,TRE_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,0,70,2,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,100.0,0,-1.0,-1,0,0,0,0,0,792959.542,40709,21000,0.0,0,0,5.0,0.0,0,0,137,3.5,9.72,0.0,0.0,west_south_central_naturalgas,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,10,43330,0,0,0,0,0.0,0.0,0.882,30,0.036,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
TRE,TRE_battery_moderate_0,Battery_*_Moderate,0,71,2,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,-1.0,-1,0,0,0,0,0,255743.068,20470,6393,179357.704,14356,4483,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.92,0.92,0.0,1,10,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,15,0.024,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,20,20,0,0,0
TRE,TRE_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,0,72,2,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,2000.0,0,-1.0,-1,0,0,0,0,0,7.0e6,301389,145960,0.0,0,0,2.84,0.0,0,0,285,0.0,10.44,0.0,0.0,west_south_central_uranium,0.5,0,1.0,1.0,0.0,0,0,0.041666667,0.083333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0,0,0,0,0,0,0.0,0.0,0.944,40,0.033,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
TRE,TRE_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,0,73,2,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,100.0,0,-1.0,-1,0,0,0,0,0,872255.496,44570,21000,0.0,0,0,5.0,0.0,0,0,137,0.0,9.72,0.0,0.0,hydrogen,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,10,43330,0,0,0,0,0.0,0.0,0.882,30,0.036,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
TRE,TRE_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,0,74,2,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,500.0,0,-1.0,-1,0,0,0,0,0,1.01e6,51880,28000,0.0,0,0,2.0,0.0,0,0,106,0.0,6.36,0.0,0.0,hydrogen,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,10,43330,0,0,0,0,0.0,0.0,0.889,30,0.036,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.039,20,20,0,0,0
TRE,TRE_landbasedwind_class3_moderate_0,LandbasedWind_Class3_Moderate_,0,75,2,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,103787.8,-1,0,0,0,0,0,1.06e6,66078,39760,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,17309.788,338448.324,0.933,30,0.027,0.412939012,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
TRE,TRE_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate_,1,76,2,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,62467.2,-1,0,0,0,0,0,1.06e6,70052,39760,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,21283.48,416143.634,0.933,30,0.027,0.487616986,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
TRE,TRE_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate_,2,77,2,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,33331.2,-1,0,0,0,0,0,1.06e6,69189,39760,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,20420.367,395699.563,0.933,30,0.027,0.366337419,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
TRE,TRE_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate_,3,78,2,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,8931.4,-1,0,0,0,0,0,1.06e6,66040,39760,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,17271.812,337705.807,0.933,30,0.027,0.327661365,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
TRE,TRE_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate_,4,79,2,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,7314.6,-1,0,0,0,0,0,1.06e6,195478,39760,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,146709.664,660605.215,0.933,30,0.027,0.472687483,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
TRE,TRE_landbasedwind_class3_moderate_5,LandbasedWind_Class3_Moderate_,5,80,2,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,507.1,-1,0,0,0,0,0,1.06e6,73566,39760,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,24797.373,484848.766,0.933,30,0.027,0.272578508,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.024,20,20,0,0,0
